"ticket_id";"id";"history_type_id";"queue_id";"owner_id"
"493865";"14721116";"1";"24";"1"
"493864";"14721880";"23";"13";"515"
"493864";"14721109";"1";"13";"1"
"493863";"14722841";"23";"7";"578"
"493863";"14721086";"1";"7";"1"
"493862";"14727264";"23";"7";"578"
"493862";"14721083";"1";"7";"1"
"493861";"14723356";"23";"46";"363"
"493861";"14721419";"23";"46";"469"
"493861";"14721061";"1";"46";"1"
"493860";"14727304";"23";"7";"578"
"493860";"14721015";"1";"7";"1"
"493859";"14727230";"23";"7";"578"
"493859";"14720971";"1";"7";"1"
"493858";"14727365";"23";"7";"578"
"493858";"14720968";"1";"7";"1"
"493857";"14722813";"23";"5";"49"
"493857";"14720860";"1";"5";"1"
"493856";"14727385";"23";"7";"578"
"493856";"14720817";"1";"7";"1"
"493855";"14721847";"23";"8";"13"
"493855";"14721441";"23";"8";"223"
"493855";"14720814";"1";"8";"1"
"493854";"14721038";"23";"7";"578"
"493854";"14720791";"1";"7";"1"
"493853";"14727154";"23";"7";"578"
"493853";"14720751";"1";"7";"1"
"493852";"14727324";"23";"7";"578"
"493852";"14720736";"1";"7";"1"
"493851";"14720784";"23";"41";"473"
"493851";"14720721";"1";"41";"1"
"493850";"14725195";"23";"7";"578"
"493850";"14720688";"1";"7";"1"
"493849";"14720950";"23";"7";"275"
"493849";"14720650";"1";"7";"1"
"493848";"14720991";"23";"7";"275"
"493848";"14720647";"1";"7";"1"
"493847";"14721028";"23";"7";"275"
"493847";"14720644";"1";"7";"1"
"493846";"14720764";"23";"41";"473"
"493846";"14720633";"1";"41";"1"
"493845";"14721054";"23";"7";"275"
"493845";"14720600";"1";"7";"1"
"493844";"14721010";"23";"7";"275"
"493844";"14721001";"23";"7";"578"
"493844";"14720597";"1";"7";"1"
"493843";"14720620";"23";"10";"285"
"493843";"14720535";"1";"10";"1"
"493842";"14720804";"23";"8";"597"
"493842";"14720521";"1";"8";"1"
"493841";"14721391";"23";"6";"371"
"493841";"14720807";"16";"6";"1"
"493841";"14720507";"1";"12";"1"
"493840";"14720961";"23";"7";"578"
"493840";"14720474";"1";"7";"1"
"493839";"14720911";"23";"7";"578"
"493839";"14720430";"1";"7";"1"
"493838";"14720931";"23";"7";"578"
"493838";"14720403";"1";"7";"1"
"493837";"14720941";"23";"7";"578"
"493837";"14720400";"1";"7";"1"
"493836";"14725145";"23";"7";"578"
"493836";"14720382";"1";"7";"1"
"493835";"14720921";"23";"7";"275"
"493835";"14720345";"1";"7";"1"
"493834";"14731389";"23";"7";"385"
"493834";"14720342";"1";"7";"1"
"493833";"14725129";"23";"7";"578"
"493833";"14720330";"1";"7";"1"
"493832";"14720853";"23";"7";"275"
"493832";"14720251";"1";"7";"1"
"493831";"14720901";"23";"7";"275"
"493831";"14720248";"1";"7";"1"
"493830";"14720580";"23";"7";"578"
"493830";"14720221";"1";"7";"1"
"493829";"14720590";"23";"7";"578"
"493829";"14720218";"1";"7";"1"
"493828";"14721044";"23";"10";"375"
"493828";"14720154";"1";"10";"1"
"493827";"14720774";"23";"6";"6"
"493827";"14720705";"23";"6";"1"
"493827";"14720704";"16";"6";"588"
"493827";"14720701";"23";"14";"588"
"493827";"14720116";"16";"14";"1"
"493827";"14720047";"1";"6";"1"
"493826";"14720887";"23";"7";"275"
"493826";"14720044";"1";"7";"1"
"493825";"14745149";"23";"7";"275"
"493825";"14720032";"1";"7";"1"
"493824";"14720566";"23";"17";"215"
"493824";"14719995";"1";"17";"1"
"493823";"14720626";"23";"7";"578"
"493823";"14719927";"1";"7";"1"
"493822";"14720877";"23";"7";"275"
"493822";"14719924";"1";"7";"1"
"493821";"14722578";"16";"3";"1"
"493821";"14719859";"1";"12";"1"
"493820";"14720843";"23";"7";"275"
"493820";"14719816";"1";"7";"1"
"493819";"14737675";"23";"7";"385"
"493819";"14719811";"1";"7";"1"
"493818";"14720311";"23";"7";"275"
"493818";"14719725";"1";"7";"1"
"493817";"14719974";"23";"16";"492"
"493817";"14719779";"23";"16";"244"
"493817";"14719716";"1";"16";"1"
"493816";"14720301";"23";"7";"275"
"493816";"14719688";"1";"7";"1"
"493815";"14724585";"23";"7";"578"
"493815";"14719685";"1";"7";"1"
"493814";"14720291";"23";"7";"275"
"493814";"14719682";"1";"7";"1"
"493813";"14731339";"23";"7";"275"
"493813";"14719658";"1";"7";"1"
"493812";"14725097";"23";"7";"578"
"493812";"14719568";"1";"7";"1"
"493811";"14719677";"23";"42";"335"
"493811";"14719554";"1";"42";"1"
"493810";"14720191";"23";"7";"275"
"493810";"14719530";"1";"7";"1"
"493809";"14720147";"23";"7";"275"
"493809";"14719443";"1";"7";"1"
"493808";"14719800";"23";"10";"195"
"493808";"14719440";"1";"10";"1"
"493807";"14719543";"23";"10";"196"
"493807";"14719437";"1";"10";"1"
"493806";"14720211";"23";"7";"275"
"493806";"14719434";"1";"7";"1"
"493805";"14719526";"23";"6";"302"
"493805";"14719419";"1";"6";"1"
"493804";"14719405";"1";"42";"1"
"493803";"14722418";"23";"6";"568"
"493803";"14721957";"23";"6";"1"
"493803";"14721956";"16";"6";"526"
"493803";"14721952";"23";"14";"526"
"493803";"14719395";"1";"14";"1"
"493802";"14721559";"23";"10";"375"
"493802";"14719371";"1";"10";"1"
"493801";"14720241";"23";"7";"275"
"493801";"14719337";"1";"7";"1"
"493800";"14720281";"23";"7";"275"
"493800";"14719334";"1";"7";"1"
"493799";"14719392";"23";"10";"482"
"493799";"14719331";"1";"10";"1"
"493798";"14720364";"16";"3";"1"
"493798";"14719328";"1";"12";"1"
"493797";"14720271";"23";"7";"275"
"493797";"14719318";"1";"7";"1"
"493796";"14720201";"23";"7";"275"
"493796";"14719288";"1";"7";"1"
"493795";"14720175";"23";"7";"275"
"493795";"14719179";"1";"7";"1"
"493794";"14720128";"23";"7";"275"
"493794";"14719176";"1";"7";"1"
"493793";"14731379";"23";"7";"275"
"493793";"14719146";"1";"7";"1"
"493792";"14720074";"23";"7";"275"
"493792";"14719089";"1";"7";"1"
"493791";"14719769";"23";"13";"515"
"493791";"14719498";"23";"13";"1"
"493791";"14719497";"16";"13";"526"
"493791";"14719494";"23";"14";"526"
"493791";"14719079";"1";"14";"1"
"493790";"14719143";"23";"28";"168"
"493790";"14719059";"1";"28";"1"
"493789";"14720493";"23";"7";"277"
"493789";"14719048";"1";"7";"1"
"493788";"14719877";"23";"7";"275"
"493788";"14719027";"1";"7";"1"
"493787";"14719909";"23";"7";"275"
"493787";"14719024";"1";"7";"1"
"493786";"14719844";"23";"39";"360"
"493786";"14719016";"1";"39";"1"
"493785";"14719947";"23";"7";"275"
"493785";"14719006";"1";"7";"1"
"493784";"14719112";"23";"40";"126"
"493784";"14718996";"1";"40";"1"
"493783";"14719838";"23";"39";"360"
"493783";"14718988";"1";"39";"1"
"493782";"14719982";"23";"7";"275"
"493782";"14718960";"1";"7";"1"
"493781";"14720015";"23";"7";"275"
"493781";"14718957";"1";"7";"1"
"493780";"14719957";"23";"7";"275"
"493780";"14718954";"1";"7";"1"
"493779";"14719752";"23";"13";"515"
"493779";"14718951";"1";"13";"1"
"493778";"14746755";"23";"3";"1"
"493778";"14746754";"16";"3";"36"
"493778";"14720379";"23";"12";"36"
"493778";"14718889";"1";"12";"1"
"493777";"14720025";"23";"7";"275"
"493777";"14718886";"1";"7";"1"
"493776";"14718925";"23";"5";"49"
"493776";"14718883";"1";"5";"1"
"493775";"14719992";"23";"7";"275"
"493775";"14718850";"1";"7";"1"
"493774";"14719967";"23";"7";"275"
"493774";"14718847";"1";"7";"1"
"493773";"14719891";"23";"7";"275"
"493773";"14718833";"1";"7";"1"
"493772";"14719301";"23";"7";"275"
"493772";"14718793";"1";"7";"1"
"493771";"14719867";"23";"7";"275"
"493771";"14718776";"1";"7";"1"
"493770";"14718830";"23";"7";"385"
"493770";"14718773";"1";"7";"1"
"493769";"14744148";"23";"5";"49"
"493769";"14744062";"16";"5";"1"
"493769";"14744021";"23";"6";"1"
"493769";"14744020";"16";"6";"247"
"493769";"14720518";"23";"14";"247"
"493769";"14720453";"23";"14";"1"
"493769";"14720452";"16";"14";"49"
"493769";"14720395";"23";"5";"49"
"493769";"14718739";"1";"5";"1"
"493768";"14719279";"23";"7";"275"
"493768";"14718729";"1";"7";"1"
"493767";"14719671";"23";"7";"385"
"493767";"14718698";"1";"7";"1"
"493766";"14719901";"23";"7";"578"
"493766";"14718688";"1";"7";"1"
"493765";"14719129";"23";"7";"275"
"493765";"14718668";"1";"7";"1"
"493764";"14719102";"23";"7";"275"
"493764";"14718613";"1";"7";"1"
"493763";"14718814";"23";"10";"482"
"493763";"14718610";"1";"10";"1"
"493762";"14731369";"23";"7";"275"
"493762";"14718579";"1";"7";"1"
"493761";"14719072";"23";"7";"275"
"493761";"14718576";"1";"7";"1"
"493760";"14733714";"23";"7";"578"
"493760";"14718552";"1";"7";"1"
"493759";"14718766";"23";"7";"275"
"493759";"14718536";"1";"7";"1"
"493758";"14720362";"16";"3";"1"
"493758";"14718521";"1";"12";"1"
"493757";"14718820";"23";"7";"275"
"493757";"14718499";"1";"7";"1"
"493756";"14718756";"23";"7";"275"
"493756";"14718467";"1";"7";"1"
"493755";"14724770";"23";"7";"578"
"493755";"14718446";"1";"7";"1"
"493754";"14731359";"23";"7";"275"
"493754";"14718381";"1";"7";"1"
"493753";"14718411";"23";"10";"364"
"493753";"14718378";"1";"10";"1"
"493752";"14718681";"23";"7";"275"
"493752";"14718368";"1";"7";"1"
"493751";"14718518";"23";"39";"416"
"493751";"14718358";"1";"39";"1"
"493750";"14718512";"23";"39";"416"
"493750";"14718304";"1";"39";"1"
"493749";"14718722";"23";"7";"275"
"493749";"14718244";"1";"7";"1"
"493748";"14718661";"23";"7";"275"
"493748";"14718187";"1";"7";"1"
"493747";"14718215";"23";"10";"375"
"493747";"14718184";"1";"10";"1"
"493746";"14718443";"23";"44";"601"
"493746";"14718134";"1";"44";"1"
"493745";"14719742";"23";"7";"385"
"493745";"14718124";"1";"7";"1"
"493744";"14718160";"23";"10";"482"
"493744";"14718049";"1";"10";"1"
"493743";"14718355";"23";"40";"126"
"493743";"14718029";"1";"40";"1"
"493742";"14718919";"23";"5";"49"
"493742";"14717887";"1";"5";"1"
"493741";"14718549";"23";"7";"275"
"493741";"14717850";"1";"7";"1"
"493740";"14718603";"23";"7";"275"
"493740";"14717808";"1";"7";"1"
"493739";"14718641";"23";"7";"275"
"493739";"14717702";"1";"7";"1"
"493738";"14718651";"23";"7";"275"
"493738";"14717699";"1";"7";"1"
"493737";"14718569";"23";"7";"275"
"493737";"14717626";"1";"7";"1"
"493736";"14718529";"23";"7";"275"
"493736";"14717580";"1";"7";"1"
"493735";"14718488";"23";"7";"275"
"493735";"14717577";"1";"7";"1"
"493734";"14723891";"23";"7";"385"
"493734";"14717554";"1";"7";"1"
"493733";"14718345";"23";"7";"275"
"493733";"14717551";"1";"7";"1"
"493732";"14719120";"23";"7";"385"
"493732";"14717533";"1";"7";"1"
"493731";"14718335";"23";"7";"275"
"493731";"14717529";"1";"7";"1"
"493730";"14718078";"23";"6";"371"
"493730";"14717492";"1";"6";"1"
"493729";"14718325";"23";"7";"275"
"493729";"14717482";"1";"7";"1"
"493728";"14718000";"23";"15";"214"
"493728";"14717470";"1";"15";"1"
"493727";"14718297";"23";"7";"275"
"493727";"14717392";"1";"7";"1"
"493726";"14731349";"23";"7";"275"
"493726";"14717389";"1";"7";"1"
"493725";"14717639";"23";"10";"482"
"493725";"14717386";"1";"10";"1"
"493724";"14717666";"23";"7";"275"
"493724";"14717383";"1";"7";"1"
"493723";"14718271";"23";"7";"275"
"493723";"14717373";"1";"7";"1"
"493722";"14717440";"23";"10";"347"
"493722";"14717352";"1";"10";"1"
"493721";"14717847";"23";"7";"275"
"493721";"14717330";"1";"7";"1"
"493720";"14722575";"23";"12";"36"
"493720";"14717310";"1";"12";"1"
"493719";"14717623";"23";"10";"482"
"493719";"14717307";"1";"10";"1"
"493718";"14717603";"23";"24";"495"
"493718";"14717297";"1";"24";"1"
"493717";"14717434";"23";"10";"482"
"493717";"14717277";"1";"10";"1"
"493716";"14720340";"16";"3";"1"
"493716";"14717274";"1";"12";"1"
"493715";"14718315";"23";"7";"275"
"493715";"14717259";"1";"7";"1"
"493714";"14717467";"23";"12";"28"
"493714";"14717254";"1";"12";"1"
"493713";"14717787";"23";"7";"275"
"493713";"14717237";"1";"7";"1"
"493712";"14718287";"23";"7";"275"
"493712";"14717229";"1";"7";"1"
"493711";"14718154";"23";"7";"275"
"493711";"14717213";"1";"7";"1"
"493710";"14718931";"23";"5";"7"
"493710";"14717510";"16";"5";"1"
"493710";"14717187";"1";"6";"1"
"493709";"14717456";"23";"10";"347"
"493709";"14717158";"1";"10";"1"
"493708";"14718941";"23";"5";"49"
"493708";"14717155";"1";"5";"1"
"493707";"14717742";"23";"7";"275"
"493707";"14717128";"1";"7";"1"
"493706";"14717970";"23";"7";"275"
"493706";"14717125";"1";"7";"1"
"493705";"14717109";"23";"10";"482"
"493705";"14717054";"1";"10";"1"
"493704";"14717945";"23";"7";"275"
"493704";"14717038";"1";"7";"1"
"493703";"14717503";"23";"6";"133"
"493703";"14717203";"23";"6";"1"
"493703";"14717202";"16";"6";"606"
"493703";"14717075";"23";"14";"606"
"493703";"14717028";"1";"14";"1"
"493702";"14718088";"23";"7";"275"
"493702";"14717009";"1";"7";"1"
"493701";"14717349";"23";"10";"285"
"493701";"14716960";"1";"10";"1"
"493700";"14717343";"23";"10";"285"
"493700";"14716927";"1";"10";"1"
"493699";"14717121";"23";"8";"13"
"493699";"14716909";"1";"8";"1"
"493698";"14722569";"23";"12";"36"
"493698";"14716901";"1";"12";"1"
"493697";"14716989";"23";"11";"212"
"493697";"14716948";"23";"11";"577"
"493697";"14716882";"1";"11";"1"
"493696";"14717686";"23";"7";"275"
"493696";"14716879";"1";"7";"1"
"493695";"14717148";"23";"8";"471"
"493695";"14717079";"23";"8";"1"
"493695";"14717078";"16";"8";"515"
"493695";"14717025";"23";"13";"515"
"493695";"14716872";"1";"13";"1"
"493694";"14716859";"23";"10";"482"
"493694";"14716832";"1";"10";"1"
"493693";"14717676";"23";"7";"275"
"493693";"14716742";"1";"7";"1"
"493692";"14717767";"23";"7";"275"
"493692";"14716706";"1";"7";"1"
"493691";"14716780";"23";"10";"459"
"493691";"14716665";"1";"10";"1"
"493690";"14716809";"23";"10";"196"
"493690";"14716647";"1";"10";"1"
"493689";"14717797";"23";"7";"275"
"493689";"14716635";"1";"7";"1"
"493688";"14719922";"16";"3";"1"
"493688";"14716632";"1";"12";"1"
"493687";"14716761";"23";"8";"240"
"493687";"14716612";"1";"8";"1"
"493686";"14722555";"23";"12";"36"
"493686";"14716604";"1";"12";"1"
"493685";"14717233";"23";"7";"385"
"493685";"14716591";"1";"7";"1"
"493684";"14716774";"23";"13";"515"
"493684";"14716580";"1";"13";"1"
"493683";"14718144";"23";"7";"275"
"493683";"14716570";"1";"7";"1"
"493682";"14717450";"23";"7";"277"
"493682";"14716560";"1";"7";"1"
"493681";"14717732";"23";"7";"275"
"493681";"14716511";"1";"7";"1"
"493680";"14716546";"23";"11";"212"
"493680";"14716485";"1";"11";"1"
"493679";"14716629";"23";"7";"578"
"493679";"14716397";"1";"7";"1"
"493678";"14718108";"23";"7";"275"
"493678";"14716394";"1";"7";"1"
"493677";"14717722";"23";"7";"275"
"493677";"14716391";"1";"7";"1"
"493676";"14717821";"23";"7";"275"
"493676";"14716388";"1";"7";"1"
"493675";"14718098";"23";"7";"275"
"493675";"14716358";"1";"7";"1"
"493674";"14717837";"23";"7";"275"
"493674";"14716355";"1";"7";"1"
"493673";"14716954";"23";"5";"49"
"493673";"14716307";"1";"5";"1"
"493672";"14716298";"23";"6";"568"
"493672";"14716287";"1";"6";"1"
"493671";"14717761";"23";"28";"330"
"493671";"14716266";"1";"28";"1"
"493670";"14716865";"23";"6";"6"
"493670";"14716788";"23";"6";"1"
"493670";"14716787";"16";"6";"606"
"493670";"14716690";"23";"14";"606"
"493670";"14716379";"16";"14";"1"
"493670";"14716249";"1";"6";"1"
"493669";"14718261";"23";"7";"275"
"493669";"14716195";"1";"7";"1"
"493668";"14716335";"23";"6";"371"
"493668";"14716277";"23";"6";"1"
"493668";"14716276";"16";"6";"526"
"493668";"14716260";"23";"14";"526"
"493668";"14716148";"1";"14";"1"
"493667";"14716697";"23";"10";"482"
"493667";"14716114";"1";"10";"1"
"493666";"14717904";"23";"7";"275"
"493666";"14716064";"1";"7";"1"
"493665";"14729189";"23";"7";"385"
"493665";"14716061";"1";"7";"1"
"493664";"14718042";"23";"7";"275"
"493664";"14716058";"1";"7";"1"
"493663";"14716324";"23";"14";"526"
"493663";"14716102";"23";"14";"1"
"493663";"14716101";"16";"14";"133"
"493663";"14716043";"23";"6";"133"
"493663";"14716039";"1";"6";"1"
"493662";"14717935";"23";"7";"275"
"493662";"14715990";"1";"7";"1"
"493661";"14717870";"23";"7";"275"
"493661";"14715987";"1";"7";"1"
"493660";"14716141";"23";"10";"482"
"493660";"14715984";"1";"10";"1"
"493659";"14717880";"23";"7";"275"
"493659";"14715981";"1";"7";"1"
"493658";"14716242";"23";"15";"149"
"493658";"14715946";"1";"15";"1"
"493657";"14716352";"23";"7";"277"
"493657";"14715928";"1";"7";"1"
"493656";"14717914";"23";"7";"275"
"493656";"14715911";"1";"7";"1"
"493655";"14718007";"23";"7";"275"
"493655";"14715908";"1";"7";"1"
"493654";"14717574";"23";"7";"578"
"493654";"14715882";"1";"7";"1"
"493653";"14716084";"23";"42";"343"
"493653";"14715858";"1";"42";"1"
"493652";"14717990";"23";"7";"275"
"493652";"14715830";"1";"7";"1"
"493651";"14715963";"23";"10";"196"
"493651";"14715826";"1";"10";"1"
"493650";"14718425";"23";"7";"277"
"493650";"14715814";"1";"7";"1"
"493649";"14715905";"23";"40";"126"
"493649";"14715804";"1";"40";"1"
"493648";"14717696";"23";"7";"578"
"493648";"14715764";"1";"7";"1"
"493647";"14719169";"23";"7";"275"
"493647";"14715761";"1";"7";"1"
"493646";"14715888";"23";"13";"515"
"493646";"14715742";"1";"13";"1"
"493645";"14717980";"23";"7";"275"
"493645";"14715732";"1";"7";"1"
"493644";"14715783";"23";"10";"364"
"493644";"14715681";"1";"10";"1"
"493643";"14715758";"23";"14";"526"
"493643";"14715678";"1";"14";"1"
"493642";"14720323";"23";"7";"275"
"493642";"14715675";"1";"7";"1"
"493641";"14721161";"23";"7";"275"
"493641";"14715672";"1";"7";"1"
"493640";"14716719";"23";"6";"6"
"493640";"14716550";"23";"6";"1"
"493640";"14716549";"16";"6";"606"
"493640";"14716344";"23";"14";"606"
"493640";"14716214";"23";"14";"1"
"493640";"14716213";"16";"14";"6"
"493640";"14716210";"23";"6";"6"
"493640";"14715669";"1";"6";"1"
"493639";"14719226";"23";"7";"275"
"493639";"14715666";"1";"7";"1"
"493638";"14719210";"23";"7";"275"
"493638";"14715649";"1";"7";"1"
"493637";"14715752";"23";"45";"387"
"493637";"14715646";"1";"45";"1"
"493636";"14715790";"23";"8";"13"
"493636";"14715627";"1";"8";"1"
"493635";"14716504";"23";"7";"277"
"493635";"14715606";"1";"7";"1"
"493634";"14715797";"23";"5";"49"
"493634";"14715603";"1";"5";"1"
"493633";"14716135";"23";"10";"364"
"493633";"14715564";"1";"10";"1"
"493632";"14716050";"23";"10";"364"
"493632";"14715561";"1";"10";"1"
"493631";"14720423";"23";"7";"275"
"493631";"14715537";"1";"7";"1"
"493630";"14719250";"23";"7";"275"
"493630";"14715534";"1";"7";"1"
"493629";"14719199";"23";"7";"275"
"493629";"14715531";"1";"7";"1"
"493628";"14719240";"23";"7";"275"
"493628";"14715469";"1";"7";"1"
"493627";"14715482";"23";"40";"126"
"493627";"14715438";"1";"40";"1"
"493626";"14719263";"23";"7";"275"
"493626";"14715428";"1";"7";"1"
"493625";"14721201";"23";"7";"275"
"493625";"14715389";"1";"7";"1"
"493624";"14720681";"23";"7";"578"
"493624";"14715386";"1";"7";"1"
"493623";"14715507";"23";"13";"515"
"493623";"14715373";"1";"13";"1"
"493622";"14715488";"23";"10";"375"
"493622";"14715355";"1";"10";"1"
"493621";"14720369";"23";"7";"275"
"493621";"14715331";"1";"7";"1"
"493620";"14719311";"23";"7";"275"
"493620";"14715328";"1";"7";"1"
"493619";"14720718";"23";"7";"578"
"493619";"14715325";"1";"7";"1"
"493618";"14721221";"23";"7";"275"
"493618";"14715302";"1";"7";"1"
"493617";"14716338";"23";"44";"295"
"493617";"14716304";"23";"44";"601"
"493617";"14715254";"1";"44";"1"
"493616";"14721076";"23";"7";"578"
"493616";"14715244";"1";"7";"1"
"493615";"14721281";"23";"7";"275"
"493615";"14715219";"1";"7";"1"
"493614";"14715414";"23";"6";"371"
"493614";"14715216";"1";"6";"1"
"493613";"14715274";"23";"42";"350"
"493613";"14715202";"1";"42";"1"
"493612";"14721349";"23";"7";"275"
"493612";"14715185";"1";"7";"1"
"493611";"14721329";"23";"7";"275"
"493611";"14715182";"1";"7";"1"
"493610";"14719904";"16";"3";"1"
"493610";"14715148";"1";"12";"1"
"493609";"14715527";"23";"8";"240"
"493609";"14715134";"1";"8";"1"
"493608";"14721369";"23";"7";"275"
"493608";"14715114";"1";"7";"1"
"493607";"14719916";"16";"3";"1"
"493607";"14715062";"1";"12";"1"
"493606";"14721359";"23";"7";"275"
"493606";"14715059";"1";"7";"1"
"493605";"14716853";"23";"38";"26"
"493605";"14715056";"1";"38";"1"
"493604";"14721291";"23";"7";"275"
"493604";"14714951";"1";"7";"1"
"493603";"14715000";"23";"10";"196"
"493603";"14714895";"1";"10";"1"
"493602";"14721181";"23";"7";"275"
"493602";"14714892";"1";"7";"1"
"493601";"14721231";"23";"7";"275"
"493601";"14714889";"1";"7";"1"
"493600";"14715264";"23";"41";"473"
"493600";"14714761";"1";"41";"1"
"493599";"14714974";"23";"42";"343"
"493599";"14714705";"1";"42";"1"
"493598";"14721151";"23";"7";"275"
"493598";"14714695";"1";"7";"1"
"493597";"14718281";"23";"8";"597"
"493597";"14718168";"23";"8";"1"
"493597";"14718167";"16";"8";"515"
"493597";"14716829";"23";"13";"515"
"493597";"14716734";"23";"13";"1"
"493597";"14716733";"16";"13";"275"
"493597";"14716229";"23";"7";"275"
"493597";"14714679";"1";"7";"1"
"493596";"14714775";"23";"7";"91"
"493596";"14714659";"1";"7";"1"
"493595";"14714980";"23";"46";"363"
"493595";"14714637";"1";"46";"1"
"493594";"14724559";"23";"7";"578"
"493594";"14714590";"1";"7";"1"
"493593";"14714722";"23";"42";"350"
